"movie"	"profane"	"word"	"minutes_in"	"year"
"Pulp Fiction"	"word"	"shit"	12.93	1994
"Pulp Fiction"	"word"	"motherfucker"	12.95	1994
"Pulp Fiction"	"word"	"shit"	12.97	1994
"Pulp Fiction"	"word"	"ass"	12.98	1994
"Pulp Fiction"	"word"	"motherfucker"	13	1994
"Pulp Fiction"	"word"	"fucking"	13.23	1994
"Pulp Fiction"	"word"	"fucking"	13.33	1994
"Pulp Fiction"	"word"	"fucking"	13.38	1994
"Pulp Fiction"	"word"	"fucking"	13.43	1994
"Pulp Fiction"	"word"	"shit"	13.47	1994
"Pulp Fiction"	"word"	"motherfucker"	16.78	1994
"Pulp Fiction"	"word"	"shit"	17.4	1994
"Pulp Fiction"	"word"	"goddamn"	17.45	1994
"Pulp Fiction"	"word"	"ass"	18.38	1994
"Pulp Fiction"	"word"	"shit"	18.4	1994
"Pulp Fiction"	"word"	"fucked"	18.62	1994
"Pulp Fiction"	"FALSE"	NA	18.7	1994
"Pulp Fiction"	"word"	"motherfucker"	19.33	1994
"Pulp Fiction"	"word"	"motherfucker"	19.57	1994
"Pulp Fiction"	"word"	"goddamn"	19.58	1994
"Pulp Fiction"	"word"	"bitch"	19.7	1994
"Pulp Fiction"	"word"	"bitch"	19.82	1994
"Pulp Fiction"	"word"	"fuck"	19.85	1994
"Pulp Fiction"	"word"	"bitch"	19.85	1994
"Pulp Fiction"	"word"	"fuck"	19.95	1994
"Pulp Fiction"	"word"	"fucked"	20	1994
"Pulp Fiction"	"FALSE"	NA	20.95	1994
"Pulp Fiction"	"word"	"shit"	21.32	1994
"Pulp Fiction"	"word"	"motherfucker"	21.42	1994
"Pulp Fiction"	"word"	"motherfucking"	21.82	1994
"Pulp Fiction"	"word"	"ass"	21.88	1994
"Pulp Fiction"	"word"	"motherfuckers"	22.03	1994
"Pulp Fiction"	"word"	"motherfuckers"	22.08	1994
"Pulp Fiction"	"word"	"ass"	22.1	1994
"Pulp Fiction"	"word"	"n-word"	23.07	1994
"Pulp Fiction"	"word"	"fucking"	23.47	1994
"Pulp Fiction"	"word"	"fuck"	23.52	1994
"Pulp Fiction"	"word"	"shit"	23.7	1994
"Pulp Fiction"	"word"	"ass"	24.07	1994
"Pulp Fiction"	"word"	"ass"	24.23	1994
"Pulp Fiction"	"word"	"asses"	24.4	1994
"Pulp Fiction"	"word"	"goddamn"	24.45	1994
"Pulp Fiction"	"word"	"n-word"	24.45	1994
"Pulp Fiction"	"word"	"fucking"	25.08	1994
"Pulp Fiction"	"word"	"goddamn"	25.12	1994
"Pulp Fiction"	"word"	"fucking"	25.17	1994
"Pulp Fiction"	"word"	"fucking"	25.28	1994
"Pulp Fiction"	"word"	"shit"	25.33	1994
"Pulp Fiction"	"word"	"fucking"	25.37	1994
"Pulp Fiction"	"word"	"asshole"	25.42	1994
"Pulp Fiction"	"word"	"n-word"	25.88	1994
"Pulp Fiction"	"word"	"ass"	25.92	1994
"Pulp Fiction"	"word"	"shit"	27.75	1994
"Pulp Fiction"	"word"	"fucking"	27.78	1994
"Pulp Fiction"	"word"	"n-word"	27.88	1994
"Pulp Fiction"	"word"	"shit"	27.98	1994
"Pulp Fiction"	"word"	"shit"	27.98	1994
"Pulp Fiction"	"word"	"shit"	28.03	1994
"Pulp Fiction"	"word"	"shit"	28.08	1994
"Pulp Fiction"	"word"	"fucking"	28.1	1994
"Pulp Fiction"	"word"	"fucking"	28.22	1994
"Pulp Fiction"	"word"	"fucking"	28.3	1994
"Pulp Fiction"	"word"	"shit"	28.98	1994
"Pulp Fiction"	"word"	"fucker"	29.43	1994
"Pulp Fiction"	"word"	"fucking"	29.47	1994
"Pulp Fiction"	"word"	"fucked"	29.52	1994
"Pulp Fiction"	"word"	"dickless"	29.63	1994
"Pulp Fiction"	"word"	"shit"	29.65	1994
"Pulp Fiction"	"word"	"fucked"	29.67	1994
"Pulp Fiction"	"word"	"fucking"	29.68	1994
"Pulp Fiction"	"word"	"asshole"	29.82	1994
"Pulp Fiction"	"word"	"fucker"	29.88	1994
"Pulp Fiction"	"word"	"chickenshit"	29.92	1994
"Pulp Fiction"	"word"	"fucking"	29.92	1994
"Pulp Fiction"	"word"	"fuck"	29.97	1994
"Pulp Fiction"	"word"	"fuck"	34.25	1994
"Pulp Fiction"	"word"	"hell"	37.02	1994
"Pulp Fiction"	"word"	"hell"	37.03	1994
"Pulp Fiction"	"word"	"goddamn"	41.05	1994
"Pulp Fiction"	"word"	"fucking"	41.05	1994
"Pulp Fiction"	"word"	"fucking"	41.12	1994
"Pulp Fiction"	"word"	"bullshit"	41.9	1994
"Pulp Fiction"	"word"	"fuck"	42.1	1994
"Pulp Fiction"	"word"	"goddamn"	42.98	1994
"Pulp Fiction"	"word"	"goddamn"	43	1994
"Pulp Fiction"	"word"	"goddamn"	43.03	1994
"Pulp Fiction"	"word"	"fucking"	54.58	1994
"Pulp Fiction"	"word"	"fuck"	54.63	1994
"Pulp Fiction"	"word"	"fuck"	54.67	1994
"Pulp Fiction"	"word"	"fuck"	54.68	1994
"Pulp Fiction"	"word"	"fucking"	54.97	1994
"Pulp Fiction"	"word"	"fuck"	55	1994
"Pulp Fiction"	"word"	"fuck"	55.48	1994
"Pulp Fiction"	"word"	"goddamn"	55.75	1994
"Pulp Fiction"	"word"	"fucking"	55.83	1994
"Pulp Fiction"	"word"	"assholes"	55.83	1994
"Pulp Fiction"	"word"	"fucking"	55.93	1994
"Pulp Fiction"	"word"	"asshole"	55.93	1994
"Pulp Fiction"	"word"	"fucking"	56.1	1994
"Pulp Fiction"	"word"	"fucking"	56.22	1994
"Pulp Fiction"	"word"	"fucking"	56.28	1994
"Pulp Fiction"	"word"	"fucked"	56.32	1994
"Pulp Fiction"	"word"	"fucking"	56.38	1994
"Pulp Fiction"	"word"	"fucking"	56.45	1994
"Pulp Fiction"	"word"	"fucking"	56.53	1994
"Pulp Fiction"	"word"	"fucked"	56.55	1994
"Pulp Fiction"	"word"	"fucking"	56.55	1994
"Pulp Fiction"	"word"	"hell"	56.92	1994
"Pulp Fiction"	"word"	"fucking"	56.98	1994
"Pulp Fiction"	"word"	"shit"	57.02	1994
"Pulp Fiction"	"word"	"fuck"	57.03	1994
"Pulp Fiction"	"word"	"fucking"	57.05	1994
"Pulp Fiction"	"word"	"fucked"	57.12	1994
"Pulp Fiction"	"word"	"bitch"	57.12	1994
"Pulp Fiction"	"word"	"fucked"	57.17	1994
"Pulp Fiction"	"word"	"bitch"	57.18	1994
"Pulp Fiction"	"word"	"fucking"	57.25	1994
"Pulp Fiction"	"word"	"fucking"	57.38	1994
"Pulp Fiction"	"word"	"shit"	57.45	1994
"Pulp Fiction"	"word"	"shit"	57.57	1994
"Pulp Fiction"	"word"	"goddamn"	57.62	1994
"Pulp Fiction"	"word"	"fuck"	57.63	1994
"Pulp Fiction"	"word"	"hell"	57.82	1994
"Pulp Fiction"	"word"	"fucking"	57.85	1994
"Pulp Fiction"	"word"	"fuck"	57.85	1994
"Pulp Fiction"	"word"	"fuck"	57.87	1994
"Pulp Fiction"	"word"	"fucking"	57.88	1994
"Pulp Fiction"	"word"	"bitch"	57.9	1994
"Pulp Fiction"	"word"	"fuck"	57.98	1994
"Pulp Fiction"	"word"	"fucking"	58.15	1994
"Pulp Fiction"	"word"	"fucking"	58.48	1994
"Pulp Fiction"	"word"	"fuck"	58.87	1994
"Pulp Fiction"	"word"	"fucking"	58.88	1994
"Pulp Fiction"	"word"	"fucking"	59.05	1994
"Pulp Fiction"	"word"	"fucking"	59.27	1994
"Pulp Fiction"	"word"	"fuck"	59.32	1994
"Pulp Fiction"	"word"	"bitch"	59.65	1994
"Pulp Fiction"	"word"	"fucking"	59.97	1994
"Pulp Fiction"	"word"	"fucking"	60.15	1994
"Pulp Fiction"	"word"	"fucking"	60.93	1994
"Pulp Fiction"	"word"	"hell"	64.47	1994
"Pulp Fiction"	"word"	"gooks"	67.33	1994
"Pulp Fiction"	"word"	"damned"	67.5	1994
"Pulp Fiction"	"word"	"slope"	67.5	1994
"Pulp Fiction"	"word"	"ass"	67.6	1994
"Pulp Fiction"	"word"	"ass"	67.67	1994
"Pulp Fiction"	"word"	"ass"	67.78	1994
"Pulp Fiction"	"word"	"ass"	70.3	1994
"Pulp Fiction"	"word"	"ass"	70.38	1994
"Pulp Fiction"	"word"	"goddamn"	70.4	1994
"Pulp Fiction"	"word"	"motherfucker"	70.5	1994
"Pulp Fiction"	"word"	"n-word"	70.55	1994
"Pulp Fiction"	"word"	"ass"	70.6	1994
"Pulp Fiction"	"word"	"shit"	72.98	1994
"Pulp Fiction"	"word"	"fuck"	73.78	1994
"Pulp Fiction"	"word"	"fuck"	73.92	1994
"Pulp Fiction"	"word"	"fucking"	74.02	1994
"Pulp Fiction"	"word"	"fuck"	74.12	1994
"Pulp Fiction"	"word"	"fuck"	74.45	1994
"Pulp Fiction"	"word"	"goddamn"	74.72	1994
"Pulp Fiction"	"word"	"damn"	77.47	1994
"Pulp Fiction"	"word"	"fuckhead"	80.7	1994
"Pulp Fiction"	"word"	"merde"	82.75	1994
"Pulp Fiction"	"word"	"fucking"	84.95	1994
"Pulp Fiction"	"word"	"fuck"	84.95	1994
"Pulp Fiction"	"word"	"fuck"	85.28	1994
"Pulp Fiction"	"word"	"fucking"	85.42	1994
"Pulp Fiction"	"word"	"shit"	85.58	1994
"Pulp Fiction"	"word"	"fucking"	85.65	1994
"Pulp Fiction"	"word"	"fuck"	85.78	1994
"Pulp Fiction"	"word"	"fuck"	86.03	1994
"Pulp Fiction"	"word"	"fuck"	86.03	1994
"Pulp Fiction"	"word"	"fuck"	86.05	1994
"Pulp Fiction"	"word"	"motherfucker"	86.07	1994
"Pulp Fiction"	"word"	"fuck"	86.1	1994
"Pulp Fiction"	"word"	"fucking"	86.15	1994
"Pulp Fiction"	"word"	"fucking"	86.15	1994
"Pulp Fiction"	"word"	"fuck"	86.8	1994
"Pulp Fiction"	"word"	"shit"	88.03	1994
"Pulp Fiction"	"word"	"fucking"	88.05	1994
"Pulp Fiction"	"word"	"fucking"	88.07	1994
"Pulp Fiction"	"FALSE"	NA	91.75	1994
"Pulp Fiction"	"word"	"motherfucker"	94.7	1994
"Pulp Fiction"	"word"	"damned"	95.35	1994
"Pulp Fiction"	"word"	"fuck"	96.08	1994
"Pulp Fiction"	"word"	"motherfucker"	96.2	1994
"Pulp Fiction"	"word"	"fucking"	96.32	1994
"Pulp Fiction"	"word"	"shit"	96.33	1994
"Pulp Fiction"	"word"	"motherfucking"	96.45	1994
"Pulp Fiction"	"word"	"goddamn"	96.5	1994
"Pulp Fiction"	"word"	"n-word"	96.78	1994
"Pulp Fiction"	"word"	"n-word"	100.53	1994
"Pulp Fiction"	"word"	"goddamn"	102.35	1994
"Pulp Fiction"	"word"	"goddamn"	102.38	1994
"Pulp Fiction"	"word"	"fucker"	102.63	1994
"Pulp Fiction"	"word"	"motherfucker"	102.67	1994
"Pulp Fiction"	"word"	"motherfucker"	103.35	1994
"Pulp Fiction"	"word"	"fuck"	103.93	1994
"Pulp Fiction"	"word"	"fuck"	104.88	1994
"Pulp Fiction"	"word"	"fuck"	104.95	1994
"Pulp Fiction"	"FALSE"	NA	105.45	1994
"Pulp Fiction"	"word"	"fuck"	106.4	1994
"Pulp Fiction"	"word"	"fucking"	106.62	1994
"Pulp Fiction"	"word"	"n-word"	107.08	1994
"Pulp Fiction"	"word"	"damn"	107.33	1994
"Pulp Fiction"	"word"	"ass"	107.37	1994
"Pulp Fiction"	"word"	"ass"	108.22	1994
"Pulp Fiction"	"word"	"ass"	108.73	1994
"Pulp Fiction"	"word"	"shit"	109.97	1994
"Pulp Fiction"	"word"	"fuck"	110	1994
"Pulp Fiction"	"word"	"fucking"	110.7	1994
"Pulp Fiction"	"word"	"fucking"	111.15	1994
"Pulp Fiction"	"word"	"fuck"	111.73	1994
"Pulp Fiction"	"word"	"fucked"	111.78	1994
"Pulp Fiction"	"FALSE"	NA	112.73	1994
"Pulp Fiction"	"word"	"fucked"	112.87	1994
"Pulp Fiction"	"word"	"fucked"	112.87	1994
"Pulp Fiction"	"word"	"fuck"	112.88	1994
"Pulp Fiction"	"word"	"goddamn"	112.95	1994
"Pulp Fiction"	"word"	"damn"	112.97	1994
"Pulp Fiction"	"word"	"fuck"	112.98	1994
"Pulp Fiction"	"word"	"shit"	113.08	1994
"Pulp Fiction"	"word"	"motherfuckers"	113.13	1994
"Pulp Fiction"	"FALSE"	NA	113.37	1994
"Pulp Fiction"	"word"	"fuck"	113.65	1994
"Pulp Fiction"	"word"	"goddamn"	113.75	1994
"Pulp Fiction"	"word"	"fucking"	113.93	1994
"Pulp Fiction"	"word"	"shit"	114.03	1994
"Pulp Fiction"	"word"	"motherfucking"	114.43	1994
"Pulp Fiction"	"word"	"fucking"	114.52	1994
"Pulp Fiction"	"word"	"shit"	114.53	1994
"Pulp Fiction"	"word"	"fucking"	114.57	1994
"Pulp Fiction"	"word"	"shit"	114.6	1994
"Pulp Fiction"	"word"	"shit"	114.63	1994
"Pulp Fiction"	"word"	"fucking"	114.75	1994
"Pulp Fiction"	"word"	"fucking"	114.85	1994
"Pulp Fiction"	"word"	"n-word"	115.08	1994
"Pulp Fiction"	"word"	"shit"	115.12	1994
"Pulp Fiction"	"word"	"fucking"	115.53	1994
"Pulp Fiction"	"word"	"fuck"	115.55	1994
"Pulp Fiction"	"word"	"ass"	115.63	1994
"Pulp Fiction"	"word"	"goddamn"	115.68	1994
"Pulp Fiction"	"word"	"fucking"	115.72	1994
"Pulp Fiction"	"word"	"ass"	115.87	1994
"Pulp Fiction"	"word"	"damn"	115.88	1994
"Pulp Fiction"	"FALSE"	NA	116.08	1994
"Pulp Fiction"	"word"	"fuck"	116.1	1994
"Pulp Fiction"	"word"	"shit"	116.12	1994
"Pulp Fiction"	"word"	"fuck"	116.17	1994
"Pulp Fiction"	"word"	"ass"	116.23	1994
"Pulp Fiction"	"word"	"shit"	116.23	1994
"Pulp Fiction"	"word"	"motherfucking"	116.33	1994
"Pulp Fiction"	"word"	"bitch"	116.38	1994
"Pulp Fiction"	"word"	"fucking"	116.42	1994
"Pulp Fiction"	"word"	"motherfucker"	116.5	1994
"Pulp Fiction"	"word"	"shit"	116.55	1994
"Pulp Fiction"	"word"	"fucking"	116.57	1994
"Pulp Fiction"	"word"	"fucking"	116.67	1994
"Pulp Fiction"	"word"	"shit"	116.7	1994
"Pulp Fiction"	"word"	"ass"	116.83	1994
"Pulp Fiction"	"word"	"fuck"	116.85	1994
"Pulp Fiction"	"word"	"fucking"	117.02	1994
"Pulp Fiction"	"word"	"shit"	117.02	1994
"Pulp Fiction"	"word"	"fucking"	117.13	1994
"Pulp Fiction"	"word"	"asses"	117.18	1994
"Pulp Fiction"	"word"	"shit"	117.52	1994
"Pulp Fiction"	"word"	"shit"	117.53	1994
"Pulp Fiction"	"word"	"shit"	117.6	1994
"Pulp Fiction"	"word"	"ass"	117.63	1994
"Pulp Fiction"	"word"	"fuck"	117.65	1994
"Pulp Fiction"	"word"	"n-word"	117.65	1994
"Pulp Fiction"	"word"	"fuck"	117.67	1994
"Pulp Fiction"	"word"	"shit"	117.78	1994
"Pulp Fiction"	"word"	"fucking"	117.87	1994
"Pulp Fiction"	"word"	"goddamn"	117.9	1994
"Pulp Fiction"	"word"	"shit"	117.98	1994
"Pulp Fiction"	"word"	"goddamn"	118.4	1994
"Pulp Fiction"	"word"	"shit"	118.45	1994
"Pulp Fiction"	"word"	"shit"	118.58	1994
"Pulp Fiction"	"word"	"fucking"	118.68	1994
"Pulp Fiction"	"word"	"shit"	118.77	1994
"Pulp Fiction"	"word"	"n-word"	118.92	1994
"Pulp Fiction"	"word"	"n-word"	119.07	1994
"Pulp Fiction"	"word"	"shit"	119.12	1994
"Pulp Fiction"	"word"	"n-word"	119.17	1994
"Pulp Fiction"	"word"	"n-word"	119.3	1994
"Pulp Fiction"	"word"	"fucking"	119.32	1994
"Pulp Fiction"	"word"	"motherfucker"	119.37	1994
"Pulp Fiction"	"word"	"fucking"	119.4	1994
"Pulp Fiction"	"word"	"fucking"	119.52	1994
"Pulp Fiction"	"word"	"fucking"	119.57	1994
"Pulp Fiction"	"word"	"fucking"	119.72	1994
"Pulp Fiction"	"word"	"fucking"	119.77	1994
"Pulp Fiction"	"word"	"fuck"	120.12	1994
"Pulp Fiction"	"word"	"fuck"	120.18	1994
"Pulp Fiction"	"word"	"shit"	120.18	1994
"Pulp Fiction"	"word"	"fuck"	120.25	1994
"Pulp Fiction"	"word"	"shit"	120.25	1994
"Pulp Fiction"	"word"	"fucking"	120.27	1994
"Pulp Fiction"	"word"	"shit"	120.27	1994
"Pulp Fiction"	"word"	"fuck"	120.3	1994
"Pulp Fiction"	"word"	"shit"	120.3	1994
"Pulp Fiction"	"word"	"fucking"	120.55	1994
"Pulp Fiction"	"word"	"shit"	120.55	1994
"Pulp Fiction"	"word"	"shit"	120.83	1994
"Pulp Fiction"	"word"	"motherfucking"	121.03	1994
"Pulp Fiction"	"word"	"ass"	121.07	1994
"Pulp Fiction"	"word"	"motherfucker"	121.12	1994
"Pulp Fiction"	"word"	"n-word"	121.13	1994
"Pulp Fiction"	"word"	"motherfucker"	121.27	1994
"Pulp Fiction"	"word"	"n-word"	121.32	1994
"Pulp Fiction"	"word"	"motherfucker"	121.45	1994
"Pulp Fiction"	"word"	"shit"	121.47	1994
"Pulp Fiction"	"word"	"motherfucker"	123.85	1994
"Pulp Fiction"	"word"	"fucking"	125.57	1994
"Pulp Fiction"	"word"	"fucking"	126	1994
"Pulp Fiction"	"word"	"ass"	128	1994
"Pulp Fiction"	"word"	"shit"	128	1994
"Pulp Fiction"	"word"	"fucked"	128.03	1994
"Pulp Fiction"	"word"	"shit"	128.03	1994
"Pulp Fiction"	"word"	"fuck"	128.17	1994
"Pulp Fiction"	"word"	"shit"	128.18	1994
"Pulp Fiction"	"word"	"motherfucker"	128.2	1994
"Pulp Fiction"	"word"	"shit"	128.22	1994
"Pulp Fiction"	"word"	"ass"	128.27	1994
"Pulp Fiction"	"word"	"fucking"	128.35	1994
"Pulp Fiction"	"word"	"fucking"	128.4	1994
"Pulp Fiction"	"word"	"fucking"	128.43	1994
"Pulp Fiction"	"word"	"motherfucker"	128.53	1994
"Pulp Fiction"	"word"	"motherfucker"	128.53	1994
"Pulp Fiction"	"word"	"fuck"	128.67	1994
"Pulp Fiction"	"word"	"motherfucker"	128.68	1994
"Pulp Fiction"	"word"	"fucking"	128.73	1994
"Pulp Fiction"	"word"	"n-word"	128.78	1994
"Pulp Fiction"	"word"	"dicks"	129.12	1994
"Pulp Fiction"	"word"	"shit"	129.52	1994
"Pulp Fiction"	"word"	"ass"	129.33	1994
"Pulp Fiction"	"word"	"goddamn"	129.5	1994
"Pulp Fiction"	"word"	"shit"	129.83	1994
"Pulp Fiction"	"word"	"goddamn"	130.08	1994
"Pulp Fiction"	"word"	"fucking"	130.1	1994
"Pulp Fiction"	"word"	"fuck"	130.22	1994
"Pulp Fiction"	"word"	"fuck"	130.22	1994
"Pulp Fiction"	"word"	"damn"	130.25	1994
"Pulp Fiction"	"word"	"goddamn"	130.3	1994
"Pulp Fiction"	"word"	"motherfucker"	130.9	1994
"Pulp Fiction"	"word"	"fucking"	131.5	1994
"Pulp Fiction"	"word"	"shit"	131.57	1994
"Pulp Fiction"	"word"	"fucking"	131.85	1994
"Pulp Fiction"	"word"	"fucking"	133.48	1994
"Pulp Fiction"	"word"	"fucking"	133.55	1994
"Pulp Fiction"	"word"	"fucking"	133.63	1994
"Pulp Fiction"	"word"	"motherfuckers"	134	1994
"Pulp Fiction"	"word"	"shit"	134.05	1994
"Pulp Fiction"	"word"	"motherfucking"	134.55	1994
"Pulp Fiction"	"word"	"shit"	134.85	1994
"Pulp Fiction"	"word"	"shit"	135.35	1994
"Pulp Fiction"	"word"	"shit"	135.38	1994
"Pulp Fiction"	"word"	"fucking"	135.47	1994
"Pulp Fiction"	"word"	"shit"	135.48	1994
"Pulp Fiction"	"word"	"fucking"	135.77	1994
"Pulp Fiction"	"word"	"fuck"	135.93	1994
"Pulp Fiction"	"word"	"shit"	136.6	1994
"Pulp Fiction"	"word"	"fucking"	136.8	1994
"Pulp Fiction"	"word"	"fucking"	137.05	1994
"Pulp Fiction"	"word"	"shit"	137.22	1994
"Pulp Fiction"	"word"	"fuck"	137.57	1994
"Pulp Fiction"	"word"	"fucking"	137.93	1994
"Pulp Fiction"	"word"	"motherfuckers"	138	1994
"Pulp Fiction"	"word"	"fuck"	138.1	1994
"Pulp Fiction"	"word"	"fucking"	138.22	1994
"Pulp Fiction"	"word"	"fuck"	138.23	1994
"Pulp Fiction"	"word"	"fuck"	138.28	1994
"Pulp Fiction"	"word"	"fucking"	138.3	1994
"Pulp Fiction"	"word"	"fucking"	138.33	1994
"Pulp Fiction"	"word"	"fucking"	138.37	1994
"Pulp Fiction"	"word"	"fuck"	138.43	1994
"Pulp Fiction"	"word"	"fucking"	138.48	1994
"Pulp Fiction"	"word"	"fucking"	138.65	1994
"Pulp Fiction"	"word"	"fucking"	138.68	1994
"Pulp Fiction"	"word"	"fuck"	138.87	1994
"Pulp Fiction"	"word"	"fucking"	139	1994
"Pulp Fiction"	"word"	"fuck"	139.23	1994
"Pulp Fiction"	"word"	"fucking"	139.53	1994
"Pulp Fiction"	"word"	"fucking"	139.6	1994
"Pulp Fiction"	"word"	"fucking"	139.75	1994
"Pulp Fiction"	"word"	"fucking"	139.85	1994
"Pulp Fiction"	"word"	"fucking"	139.97	1994
"Pulp Fiction"	"word"	"fuck"	140.05	1994
"Pulp Fiction"	"word"	"shit"	140.72	1994
"Pulp Fiction"	"word"	"fucking"	141.05	1994
"Pulp Fiction"	"word"	"fuck"	141.15	1994
"Pulp Fiction"	"word"	"goddamn"	141.18	1994
"Pulp Fiction"	"word"	"fucking"	141.43	1994
"Pulp Fiction"	"word"	"goddamn"	142.23	1994
"Pulp Fiction"	"word"	"bitch"	142.37	1994
"Pulp Fiction"	"word"	"bitch"	142.4	1994
"Pulp Fiction"	"word"	"bitch"	142.42	1994
"Pulp Fiction"	"word"	"fucking"	142.45	1994
"Pulp Fiction"	"word"	"bitch"	142.45	1994
"Pulp Fiction"	"word"	"fucking"	142.5	1994
"Pulp Fiction"	"word"	"bitch"	142.5	1994
"Pulp Fiction"	"word"	"motherfuckers"	143.77	1994
"Pulp Fiction"	"word"	"motherfuckers"	143.8	1994
"Pulp Fiction"	"word"	"asses"	144.25	1994
"Pulp Fiction"	"word"	"fucking"	144.27	1994
"Pulp Fiction"	"word"	"shit"	144.3	1994
"Pulp Fiction"	"word"	"shit"	144.48	1994
"Pulp Fiction"	"word"	"ass"	144.53	1994
"Pulp Fiction"	"word"	"goddamn"	144.82	1994
"Pulp Fiction"	"word"	"motherfucker"	145.38	1994
"Pulp Fiction"	"word"	"motherfucker"	145.68	1994
"Pulp Fiction"	"word"	"fucking"	146.23	1994
"Pulp Fiction"	"word"	"goddamn"	146.3	1994
"Pulp Fiction"	"word"	"motherfucking"	146.32	1994
"Pulp Fiction"	"word"	"fuck"	146.35	1994
"Pulp Fiction"	"word"	"ass"	146.67	1994
"Pulp Fiction"	"word"	"shit"	147.43	1994
"Pulp Fiction"	"word"	"ass"	147.48	1994
"Pulp Fiction"	"word"	"shit"	147.58	1994
"Pulp Fiction"	"word"	"motherfucker"	147.6	1994
"Pulp Fiction"	"word"	"ass"	147.62	1994
"Pulp Fiction"	"word"	"shit"	147.65	1994
"Pulp Fiction"	"word"	"ass"	147.9	1994
"Pulp Fiction"	"word"	"shit"	148.15	1994
"Kill Bill: Vol. 1"	"word"	"bitch"	7.12	2003
"Kill Bill: Vol. 1"	"word"	"ass"	8.1	2003
"Kill Bill: Vol. 1"	"word"	"damn"	8.12	2003
"Kill Bill: Vol. 1"	"word"	"bitch"	10.45	2003
"Kill Bill: Vol. 1"	"word"	"shit"	10.5	2003
"Kill Bill: Vol. 1"	"word"	"fucked"	10.95	2003
"Kill Bill: Vol. 1"	"word"	"fucked"	10.98	2003
"Kill Bill: Vol. 1"	"word"	"bitch"	11.87	2003
"Kill Bill: Vol. 1"	"word"	"goddamn"	12.17	2003
"Kill Bill: Vol. 1"	"word"	"fucking"	12.17	2003
"Kill Bill: Vol. 1"	"word"	"bitch"	12.48	2003
"Kill Bill: Vol. 1"	"word"	"fuck"	13.07	2003
"Kill Bill: Vol. 1"	"word"	"bitch"	13.08	2003
"Kill Bill: Vol. 1"	"word"	"shit"	13.13	2003
"Kill Bill: Vol. 1"	"word"	"motherfucking"	13.18	2003
"Kill Bill: Vol. 1"	"word"	"ass"	13.18	2003
"Kill Bill: Vol. 1"	"word"	"motherfucking"	13.28	2003
"Kill Bill: Vol. 1"	"word"	"bitch"	13.42	2003
"Kill Bill: Vol. 1"	"FALSE"	NA	13.53	2003
"Kill Bill: Vol. 1"	"word"	"goddamn"	17.2	2003
"Kill Bill: Vol. 1"	"word"	"hell"	17.58	2003
"Kill Bill: Vol. 1"	"word"	"goddamn"	18.02	2003
"Kill Bill: Vol. 1"	"word"	"shit"	18.07	2003
"Kill Bill: Vol. 1"	"word"	"goddamn"	19.32	2003
"Kill Bill: Vol. 1"	"word"	"cocksucker"	19.73	2003
"Kill Bill: Vol. 1"	"word"	"fuck"	22.93	2003
"Kill Bill: Vol. 1"	"word"	"shit"	23.4	2003
"Kill Bill: Vol. 1"	"word"	"shit"	23.45	2003
"Kill Bill: Vol. 1"	"word"	"fucking"	25.02	2003
"Kill Bill: Vol. 1"	"word"	"shithead"	25.12	2003
"Kill Bill: Vol. 1"	"word"	"fuck"	28.03	2003
"Kill Bill: Vol. 1"	"word"	"cunt"	28.43	2003
"Kill Bill: Vol. 1"	"word"	"shit"	28.88	2003
"Kill Bill: Vol. 1"	"word"	"goddamn"	29.37	2003
"Kill Bill: Vol. 1"	"FALSE"	NA	29.75	2003
"Kill Bill: Vol. 1"	"word"	"bullshit"	31.07	2003
"Kill Bill: Vol. 1"	"word"	"shit"	31.32	2003
"Kill Bill: Vol. 1"	"word"	"fuck"	31.42	2003
"Kill Bill: Vol. 1"	"word"	"fuck"	31.6	2003
"Kill Bill: Vol. 1"	"FALSE"	NA	31.68	2003
"Kill Bill: Vol. 1"	"word"	"pussy"	32.12	2003
"Kill Bill: Vol. 1"	"word"	"fucker"	32.15	2003
"Kill Bill: Vol. 1"	"word"	"cunts"	35.15	2003
"Kill Bill: Vol. 1"	"word"	"dicks"	35.22	2003
"Kill Bill: Vol. 1"	"FALSE"	NA	37.65	2003
"Kill Bill: Vol. 1"	"FALSE"	NA	39.57	2003
"Kill Bill: Vol. 1"	"FALSE"	NA	41.03	2003
"Kill Bill: Vol. 1"	"FALSE"	NA	42.57	2003
"Kill Bill: Vol. 1"	"FALSE"	NA	42.77	2003
"Kill Bill: Vol. 1"	"FALSE"	NA	43.48	2003
"Kill Bill: Vol. 1"	"word"	"shit"	46.45	2003
"Kill Bill: Vol. 1"	"word"	"bastard"	46.47	2003
"Kill Bill: Vol. 1"	"word"	"ass"	46.63	2003
"Kill Bill: Vol. 1"	"word"	"goddamn"	47.97	2003
"Kill Bill: Vol. 1"	"word"	"hell"	48.03	2003
"Kill Bill: Vol. 1"	"word"	"damn"	48.6	2003
"Kill Bill: Vol. 1"	"FALSE"	NA	60.57	2003
"Kill Bill: Vol. 1"	"word"	"bastard"	62.33	2003
"Kill Bill: Vol. 1"	"word"	"fuckface"	62.35	2003
"Kill Bill: Vol. 1"	"word"	"bitch"	62.87	2003
"Kill Bill: Vol. 1"	"FALSE"	NA	62.97	2003
"Kill Bill: Vol. 1"	"word"	"fucking"	64.2	2003
"Kill Bill: Vol. 1"	"word"	"fucker"	64.23	2003
