"movie"	"profane"	"word"	"minutes_in"	"year"
"Pulp Fiction"	TRUE	"pussy"	11.52	1994
"Pulp Fiction"	TRUE	"fucking"	11.55	1994
"Pulp Fiction"	TRUE	"bitch"	11.6	1994
"Pulp Fiction"	TRUE	"bitch"	11.6	1994
"Pulp Fiction"	TRUE	"fucking"	11.63	1994
"Pulp Fiction"	TRUE	"fucking"	11.68	1994
"Pulp Fiction"	TRUE	"fucking"	11.83	1994
"Pulp Fiction"	TRUE	"fucking"	11.88	1994
"Pulp Fiction"	TRUE	"shit"	11.92	1994
"Pulp Fiction"	TRUE	"fucking"	12.03	1994
"Pulp Fiction"	TRUE	"shit"	12.07	1994
"Pulp Fiction"	TRUE	"fuck"	12.2	1994
"Pulp Fiction"	TRUE	"fuck"	12.27	1994
"Pulp Fiction"	TRUE	"motherfucking"	12.88	1994
"Pulp Fiction"	TRUE	"fucking"	12.9	1994
"Pulp Fiction"	TRUE	"n-word"	12.92	1994
"Pulp Fiction"	TRUE	"shit"	12.93	1994
"Pulp Fiction"	TRUE	"motherfucker"	12.95	1994
"Pulp Fiction"	TRUE	"shit"	12.97	1994
"Pulp Fiction"	TRUE	"ass"	12.98	1994
"Pulp Fiction"	TRUE	"motherfucker"	13	1994
"Pulp Fiction"	TRUE	"fucking"	13.23	1994
"Pulp Fiction"	TRUE	"fucking"	13.33	1994
"Pulp Fiction"	TRUE	"fucking"	13.38	1994
"Pulp Fiction"	TRUE	"fucking"	13.43	1994
"Pulp Fiction"	TRUE	"shit"	13.47	1994
"Pulp Fiction"	TRUE	"motherfucker"	16.78	1994
"Pulp Fiction"	TRUE	"shit"	17.4	1994
"Pulp Fiction"	TRUE	"goddamn"	17.45	1994
"Pulp Fiction"	TRUE	"ass"	18.38	1994
"Pulp Fiction"	TRUE	"shit"	18.4	1994
"Pulp Fiction"	TRUE	"fucked"	18.62	1994
"Pulp Fiction"	FALSE	NA	18.7	1994
"Pulp Fiction"	TRUE	"motherfucker"	19.33	1994
"Pulp Fiction"	TRUE	"motherfucker"	19.57	1994
"Pulp Fiction"	TRUE	"goddamn"	19.58	1994
"Pulp Fiction"	TRUE	"bitch"	19.7	1994
"Pulp Fiction"	TRUE	"bitch"	19.82	1994
"Pulp Fiction"	TRUE	"fuck"	19.85	1994
"Pulp Fiction"	TRUE	"bitch"	19.85	1994
"Pulp Fiction"	TRUE	"fuck"	19.95	1994
"Pulp Fiction"	TRUE	"fucked"	20	1994
"Pulp Fiction"	FALSE	NA	20.95	1994
"Pulp Fiction"	TRUE	"shit"	21.32	1994
"Pulp Fiction"	TRUE	"motherfucker"	21.42	1994
"Pulp Fiction"	TRUE	"motherfucking"	21.82	1994
"Pulp Fiction"	TRUE	"ass"	21.88	1994
"Pulp Fiction"	TRUE	"motherfuckers"	22.03	1994
"Pulp Fiction"	TRUE	"motherfuckers"	22.08	1994
"Pulp Fiction"	TRUE	"ass"	22.1	1994
"Pulp Fiction"	TRUE	"n-word"	23.07	1994
"Pulp Fiction"	TRUE	"fucking"	23.47	1994
"Pulp Fiction"	TRUE	"fuck"	23.52	1994
"Pulp Fiction"	TRUE	"shit"	23.7	1994
"Pulp Fiction"	TRUE	"ass"	24.07	1994
"Pulp Fiction"	TRUE	"ass"	24.23	1994
"Pulp Fiction"	TRUE	"asses"	24.4	1994
"Pulp Fiction"	TRUE	"goddamn"	24.45	1994
"Pulp Fiction"	TRUE	"n-word"	24.45	1994
"Pulp Fiction"	TRUE	"fucking"	25.08	1994
"Pulp Fiction"	TRUE	"goddamn"	25.12	1994
"Pulp Fiction"	TRUE	"fucking"	25.17	1994
"Pulp Fiction"	TRUE	"fucking"	25.28	1994
"Pulp Fiction"	TRUE	"shit"	25.33	1994
"Pulp Fiction"	TRUE	"fucking"	25.37	1994
"Pulp Fiction"	TRUE	"asshole"	25.42	1994
"Pulp Fiction"	TRUE	"n-word"	25.88	1994
"Pulp Fiction"	TRUE	"ass"	25.92	1994
"Pulp Fiction"	TRUE	"shit"	27.75	1994
"Pulp Fiction"	TRUE	"fucking"	27.78	1994
"Pulp Fiction"	TRUE	"n-word"	27.88	1994
"Pulp Fiction"	TRUE	"shit"	27.98	1994
"Pulp Fiction"	TRUE	"shit"	27.98	1994
"Pulp Fiction"	TRUE	"shit"	28.03	1994
"Pulp Fiction"	TRUE	"shit"	28.08	1994
"Pulp Fiction"	TRUE	"fucking"	28.1	1994
"Pulp Fiction"	TRUE	"fucking"	28.22	1994
"Pulp Fiction"	TRUE	"fucking"	28.3	1994
"Pulp Fiction"	TRUE	"shit"	28.98	1994
"Pulp Fiction"	TRUE	"fucker"	29.43	1994
"Pulp Fiction"	TRUE	"fucking"	29.47	1994
"Pulp Fiction"	TRUE	"fucked"	29.52	1994
"Pulp Fiction"	TRUE	"dickless"	29.63	1994
"Pulp Fiction"	TRUE	"shit"	29.65	1994
"Pulp Fiction"	TRUE	"fucked"	29.67	1994
"Pulp Fiction"	TRUE	"fucking"	29.68	1994
"Pulp Fiction"	TRUE	"asshole"	29.82	1994
"Pulp Fiction"	TRUE	"fucker"	29.88	1994
"Pulp Fiction"	TRUE	"chickenshit"	29.92	1994
"Pulp Fiction"	TRUE	"fucking"	29.92	1994
"Pulp Fiction"	TRUE	"fuck"	29.97	1994
"Pulp Fiction"	TRUE	"fuck"	34.25	1994
"Pulp Fiction"	TRUE	"hell"	37.02	1994
"Pulp Fiction"	TRUE	"hell"	37.03	1994
"Pulp Fiction"	TRUE	"goddamn"	41.05	1994
"Pulp Fiction"	TRUE	"fucking"	41.05	1994
"Pulp Fiction"	TRUE	"fucking"	41.12	1994
"Pulp Fiction"	TRUE	"bullshit"	41.9	1994
"Pulp Fiction"	TRUE	"fuck"	42.1	1994
"Pulp Fiction"	TRUE	"goddamn"	42.98	1994
"Pulp Fiction"	TRUE	"goddamn"	43	1994
"Pulp Fiction"	TRUE	"goddamn"	43.03	1994
"Pulp Fiction"	TRUE	"fucking"	54.58	1994
"Pulp Fiction"	TRUE	"fuck"	54.63	1994
"Pulp Fiction"	TRUE	"fuck"	54.67	1994
"Pulp Fiction"	TRUE	"fuck"	54.68	1994
"Pulp Fiction"	TRUE	"fucking"	54.97	1994
"Pulp Fiction"	TRUE	"fuck"	55	1994
"Pulp Fiction"	TRUE	"fuck"	55.48	1994
"Pulp Fiction"	TRUE	"goddamn"	55.75	1994
"Pulp Fiction"	TRUE	"fucking"	55.83	1994
"Pulp Fiction"	TRUE	"assholes"	55.83	1994
"Pulp Fiction"	TRUE	"fucking"	55.93	1994
"Pulp Fiction"	TRUE	"asshole"	55.93	1994
"Pulp Fiction"	TRUE	"fucking"	56.1	1994
"Pulp Fiction"	TRUE	"fucking"	56.22	1994
"Pulp Fiction"	TRUE	"fucking"	56.28	1994
"Pulp Fiction"	TRUE	"fucked"	56.32	1994
"Pulp Fiction"	TRUE	"fucking"	56.38	1994
"Pulp Fiction"	TRUE	"fucking"	56.45	1994
"Pulp Fiction"	TRUE	"fucking"	56.53	1994
"Pulp Fiction"	TRUE	"fucked"	56.55	1994
"Pulp Fiction"	TRUE	"fucking"	56.55	1994
"Pulp Fiction"	TRUE	"hell"	56.92	1994
"Pulp Fiction"	TRUE	"fucking"	56.98	1994
"Pulp Fiction"	TRUE	"shit"	57.02	1994
"Pulp Fiction"	TRUE	"fuck"	57.03	1994
"Pulp Fiction"	TRUE	"fucking"	57.05	1994
"Pulp Fiction"	TRUE	"fucked"	57.12	1994
"Pulp Fiction"	TRUE	"bitch"	57.12	1994
"Pulp Fiction"	TRUE	"fucked"	57.17	1994
"Pulp Fiction"	TRUE	"bitch"	57.18	1994
"Pulp Fiction"	TRUE	"fucking"	57.25	1994
"Pulp Fiction"	TRUE	"fucking"	57.38	1994
"Pulp Fiction"	TRUE	"shit"	57.45	1994
"Pulp Fiction"	TRUE	"shit"	57.57	1994
"Pulp Fiction"	TRUE	"goddamn"	57.62	1994
"Pulp Fiction"	TRUE	"fuck"	57.63	1994
"Pulp Fiction"	TRUE	"hell"	57.82	1994
"Pulp Fiction"	TRUE	"fucking"	57.85	1994
"Pulp Fiction"	TRUE	"fuck"	57.85	1994
"Pulp Fiction"	TRUE	"fuck"	57.87	1994
"Pulp Fiction"	TRUE	"fucking"	57.88	1994
"Pulp Fiction"	TRUE	"bitch"	57.9	1994
"Pulp Fiction"	TRUE	"fuck"	57.98	1994
"Pulp Fiction"	TRUE	"fucking"	58.15	1994
"Pulp Fiction"	TRUE	"fucking"	58.48	1994
"Pulp Fiction"	TRUE	"fuck"	58.87	1994
"Pulp Fiction"	TRUE	"fucking"	58.88	1994
"Pulp Fiction"	TRUE	"fucking"	59.05	1994
"Pulp Fiction"	TRUE	"fucking"	59.27	1994
"Pulp Fiction"	TRUE	"fuck"	59.32	1994
"Pulp Fiction"	TRUE	"bitch"	59.65	1994
"Pulp Fiction"	TRUE	"fucking"	59.97	1994
"Pulp Fiction"	TRUE	"fucking"	60.15	1994
"Pulp Fiction"	TRUE	"fucking"	60.93	1994
"Pulp Fiction"	TRUE	"hell"	64.47	1994
"Pulp Fiction"	TRUE	"gooks"	67.33	1994
"Pulp Fiction"	TRUE	"damned"	67.5	1994
"Pulp Fiction"	TRUE	"slope"	67.5	1994
"Pulp Fiction"	TRUE	"ass"	67.6	1994
"Pulp Fiction"	TRUE	"ass"	67.67	1994
"Pulp Fiction"	TRUE	"ass"	67.78	1994
"Pulp Fiction"	TRUE	"ass"	70.3	1994
"Pulp Fiction"	TRUE	"ass"	70.38	1994
"Pulp Fiction"	TRUE	"goddamn"	70.4	1994
"Pulp Fiction"	TRUE	"motherfucker"	70.5	1994
"Pulp Fiction"	TRUE	"n-word"	70.55	1994
"Pulp Fiction"	TRUE	"ass"	70.6	1994
"Pulp Fiction"	TRUE	"shit"	72.98	1994
"Pulp Fiction"	TRUE	"fuck"	73.78	1994
"Pulp Fiction"	TRUE	"fuck"	73.92	1994
"Pulp Fiction"	TRUE	"fucking"	74.02	1994
"Pulp Fiction"	TRUE	"fuck"	74.12	1994
"Pulp Fiction"	TRUE	"fuck"	74.45	1994
"Pulp Fiction"	TRUE	"goddamn"	74.72	1994
"Pulp Fiction"	TRUE	"damn"	77.47	1994
"Pulp Fiction"	TRUE	"fuckhead"	80.7	1994
"Pulp Fiction"	TRUE	"merde"	82.75	1994
"Pulp Fiction"	TRUE	"fucking"	84.95	1994
"Pulp Fiction"	TRUE	"fuck"	84.95	1994
"Pulp Fiction"	TRUE	"fuck"	85.28	1994
"Pulp Fiction"	TRUE	"fucking"	85.42	1994
"Pulp Fiction"	TRUE	"shit"	85.58	1994
"Pulp Fiction"	TRUE	"fucking"	85.65	1994
"Pulp Fiction"	TRUE	"fuck"	85.78	1994
"Pulp Fiction"	TRUE	"fuck"	86.03	1994
"Pulp Fiction"	TRUE	"fuck"	86.03	1994
"Pulp Fiction"	TRUE	"fuck"	86.05	1994
"Pulp Fiction"	TRUE	"motherfucker"	86.07	1994
"Pulp Fiction"	TRUE	"fuck"	86.1	1994
"Pulp Fiction"	TRUE	"fucking"	86.15	1994
"Pulp Fiction"	TRUE	"fucking"	86.15	1994
"Pulp Fiction"	TRUE	"fuck"	86.8	1994
"Pulp Fiction"	TRUE	"shit"	88.03	1994
"Pulp Fiction"	TRUE	"fucking"	88.05	1994
"Pulp Fiction"	TRUE	"fucking"	88.07	1994
"Pulp Fiction"	FALSE	NA	91.75	1994
"Pulp Fiction"	TRUE	"motherfucker"	94.7	1994
"Pulp Fiction"	TRUE	"damned"	95.35	1994
"Pulp Fiction"	TRUE	"fuck"	96.08	1994
"Pulp Fiction"	TRUE	"motherfucker"	96.2	1994
"Pulp Fiction"	TRUE	"fucking"	96.32	1994
"Pulp Fiction"	TRUE	"shit"	96.33	1994
"Pulp Fiction"	TRUE	"motherfucking"	96.45	1994
"Pulp Fiction"	TRUE	"goddamn"	96.5	1994
"Pulp Fiction"	TRUE	"n-word"	96.78	1994
"Pulp Fiction"	TRUE	"n-word"	100.53	1994
"Pulp Fiction"	TRUE	"goddamn"	102.35	1994
"Pulp Fiction"	TRUE	"goddamn"	102.38	1994
"Pulp Fiction"	TRUE	"fucker"	102.63	1994
"Pulp Fiction"	TRUE	"motherfucker"	102.67	1994
"Pulp Fiction"	TRUE	"motherfucker"	103.35	1994
"Pulp Fiction"	TRUE	"fuck"	103.93	1994
"Pulp Fiction"	TRUE	"fuck"	104.88	1994
"Pulp Fiction"	TRUE	"fuck"	104.95	1994
"Pulp Fiction"	FALSE	NA	105.45	1994
"Pulp Fiction"	TRUE	"fuck"	106.4	1994
"Pulp Fiction"	TRUE	"fucking"	106.62	1994
"Pulp Fiction"	TRUE	"n-word"	107.08	1994
"Pulp Fiction"	TRUE	"damn"	107.33	1994
"Pulp Fiction"	TRUE	"ass"	107.37	1994
"Pulp Fiction"	TRUE	"ass"	108.22	1994
"Pulp Fiction"	TRUE	"ass"	108.73	1994
"Pulp Fiction"	TRUE	"shit"	109.97	1994
"Pulp Fiction"	TRUE	"fuck"	110	1994
"Pulp Fiction"	TRUE	"fucking"	110.7	1994
"Pulp Fiction"	TRUE	"fucking"	111.15	1994
"Pulp Fiction"	TRUE	"fuck"	111.73	1994
"Pulp Fiction"	TRUE	"fucked"	111.78	1994
"Pulp Fiction"	FALSE	NA	112.73	1994
"Pulp Fiction"	TRUE	"fucked"	112.87	1994
"Pulp Fiction"	TRUE	"fucked"	112.87	1994
"Pulp Fiction"	TRUE	"fuck"	112.88	1994
"Pulp Fiction"	TRUE	"goddamn"	112.95	1994
"Pulp Fiction"	TRUE	"damn"	112.97	1994
"Pulp Fiction"	TRUE	"fuck"	112.98	1994
"Pulp Fiction"	TRUE	"shit"	113.08	1994
"Pulp Fiction"	TRUE	"motherfuckers"	113.13	1994
"Pulp Fiction"	FALSE	NA	113.37	1994
"Pulp Fiction"	TRUE	"fuck"	113.65	1994
"Pulp Fiction"	TRUE	"goddamn"	113.75	1994
"Pulp Fiction"	TRUE	"fucking"	113.93	1994
"Pulp Fiction"	TRUE	"shit"	114.03	1994
"Pulp Fiction"	TRUE	"motherfucking"	114.43	1994
"Pulp Fiction"	TRUE	"fucking"	114.52	1994
"Pulp Fiction"	TRUE	"shit"	114.53	1994
"Pulp Fiction"	TRUE	"fucking"	114.57	1994
"Pulp Fiction"	TRUE	"shit"	114.6	1994
"Pulp Fiction"	TRUE	"shit"	114.63	1994
"Pulp Fiction"	TRUE	"fucking"	114.75	1994
"Pulp Fiction"	TRUE	"fucking"	114.85	1994
"Pulp Fiction"	TRUE	"n-word"	115.08	1994
"Pulp Fiction"	TRUE	"shit"	115.12	1994
"Pulp Fiction"	TRUE	"fucking"	115.53	1994
"Pulp Fiction"	TRUE	"fuck"	115.55	1994
"Pulp Fiction"	TRUE	"ass"	115.63	1994
"Pulp Fiction"	TRUE	"goddamn"	115.68	1994
"Pulp Fiction"	TRUE	"fucking"	115.72	1994
"Pulp Fiction"	TRUE	"ass"	115.87	1994
"Pulp Fiction"	TRUE	"damn"	115.88	1994
"Pulp Fiction"	FALSE	NA	116.08	1994
"Pulp Fiction"	TRUE	"fuck"	116.1	1994
"Pulp Fiction"	TRUE	"shit"	116.12	1994
"Pulp Fiction"	TRUE	"fuck"	116.17	1994
"Pulp Fiction"	TRUE	"ass"	116.23	1994
"Pulp Fiction"	TRUE	"shit"	116.23	1994
"Pulp Fiction"	TRUE	"motherfucking"	116.33	1994
"Pulp Fiction"	TRUE	"bitch"	116.38	1994
"Pulp Fiction"	TRUE	"fucking"	116.42	1994
"Pulp Fiction"	TRUE	"motherfucker"	116.5	1994
"Pulp Fiction"	TRUE	"shit"	116.55	1994
"Pulp Fiction"	TRUE	"fucking"	116.57	1994
"Pulp Fiction"	TRUE	"fucking"	116.67	1994
"Pulp Fiction"	TRUE	"shit"	116.7	1994
"Pulp Fiction"	TRUE	"ass"	116.83	1994
"Pulp Fiction"	TRUE	"fuck"	116.85	1994
"Pulp Fiction"	TRUE	"fucking"	117.02	1994
"Pulp Fiction"	TRUE	"shit"	117.02	1994
"Pulp Fiction"	TRUE	"fucking"	117.13	1994
"Pulp Fiction"	TRUE	"asses"	117.18	1994
"Pulp Fiction"	TRUE	"shit"	117.52	1994
"Pulp Fiction"	TRUE	"shit"	117.53	1994
"Pulp Fiction"	TRUE	"shit"	117.6	1994
"Pulp Fiction"	TRUE	"ass"	117.63	1994
"Pulp Fiction"	TRUE	"fuck"	117.65	1994
"Pulp Fiction"	TRUE	"n-word"	117.65	1994
"Pulp Fiction"	TRUE	"fuck"	117.67	1994
"Pulp Fiction"	TRUE	"shit"	117.78	1994
"Pulp Fiction"	TRUE	"fucking"	117.87	1994
"Pulp Fiction"	TRUE	"goddamn"	117.9	1994
"Pulp Fiction"	TRUE	"shit"	117.98	1994
"Pulp Fiction"	TRUE	"goddamn"	118.4	1994
"Pulp Fiction"	TRUE	"shit"	118.45	1994
"Pulp Fiction"	TRUE	"shit"	118.58	1994
"Pulp Fiction"	TRUE	"fucking"	118.68	1994
"Pulp Fiction"	TRUE	"shit"	118.77	1994
"Pulp Fiction"	TRUE	"n-word"	118.92	1994
"Pulp Fiction"	TRUE	"n-word"	119.07	1994
"Pulp Fiction"	TRUE	"shit"	119.12	1994
"Pulp Fiction"	TRUE	"n-word"	119.17	1994
"Pulp Fiction"	TRUE	"n-word"	119.3	1994
"Pulp Fiction"	TRUE	"fucking"	119.32	1994
"Pulp Fiction"	TRUE	"motherfucker"	119.37	1994
"Pulp Fiction"	TRUE	"fucking"	119.4	1994
"Pulp Fiction"	TRUE	"fucking"	119.52	1994
"Pulp Fiction"	TRUE	"fucking"	119.57	1994
"Pulp Fiction"	TRUE	"fucking"	119.72	1994
"Pulp Fiction"	TRUE	"fucking"	119.77	1994
"Pulp Fiction"	TRUE	"fuck"	120.12	1994
"Pulp Fiction"	TRUE	"fuck"	120.18	1994
"Pulp Fiction"	TRUE	"shit"	120.18	1994
"Pulp Fiction"	TRUE	"fuck"	120.25	1994
"Pulp Fiction"	TRUE	"shit"	120.25	1994
"Pulp Fiction"	TRUE	"fucking"	120.27	1994
"Pulp Fiction"	TRUE	"shit"	120.27	1994
"Pulp Fiction"	TRUE	"fuck"	120.3	1994
"Pulp Fiction"	TRUE	"shit"	120.3	1994
"Pulp Fiction"	TRUE	"fucking"	120.55	1994
"Pulp Fiction"	TRUE	"shit"	120.55	1994
"Pulp Fiction"	TRUE	"shit"	120.83	1994
"Pulp Fiction"	TRUE	"motherfucking"	121.03	1994
"Pulp Fiction"	TRUE	"ass"	121.07	1994
"Pulp Fiction"	TRUE	"motherfucker"	121.12	1994
"Pulp Fiction"	TRUE	"n-word"	121.13	1994
"Pulp Fiction"	TRUE	"motherfucker"	121.27	1994
"Pulp Fiction"	TRUE	"n-word"	121.32	1994
"Pulp Fiction"	TRUE	"motherfucker"	121.45	1994
"Pulp Fiction"	TRUE	"shit"	121.47	1994
"Pulp Fiction"	TRUE	"motherfucker"	123.85	1994
"Pulp Fiction"	TRUE	"fucking"	125.57	1994
"Pulp Fiction"	TRUE	"fucking"	126	1994
"Pulp Fiction"	TRUE	"ass"	128	1994
"Pulp Fiction"	TRUE	"shit"	128	1994
"Pulp Fiction"	TRUE	"fucked"	128.03	1994
"Pulp Fiction"	TRUE	"shit"	128.03	1994
"Pulp Fiction"	TRUE	"fuck"	128.17	1994
"Pulp Fiction"	TRUE	"shit"	128.18	1994
"Pulp Fiction"	TRUE	"motherfucker"	128.2	1994
"Pulp Fiction"	TRUE	"shit"	128.22	1994
"Pulp Fiction"	TRUE	"ass"	128.27	1994
"Pulp Fiction"	TRUE	"fucking"	128.35	1994
"Pulp Fiction"	TRUE	"fucking"	128.4	1994
"Pulp Fiction"	TRUE	"fucking"	128.43	1994
"Pulp Fiction"	TRUE	"motherfucker"	128.53	1994
"Pulp Fiction"	TRUE	"motherfucker"	128.53	1994
"Pulp Fiction"	TRUE	"fuck"	128.67	1994
"Pulp Fiction"	TRUE	"motherfucker"	128.68	1994
"Pulp Fiction"	TRUE	"fucking"	128.73	1994
"Pulp Fiction"	TRUE	"n-word"	128.78	1994
"Pulp Fiction"	TRUE	"dicks"	129.12	1994
"Pulp Fiction"	TRUE	"shit"	129.52	1994
"Pulp Fiction"	TRUE	"ass"	129.33	1994
"Pulp Fiction"	TRUE	"goddamn"	129.5	1994
"Pulp Fiction"	TRUE	"shit"	129.83	1994
"Pulp Fiction"	TRUE	"goddamn"	130.08	1994
"Pulp Fiction"	TRUE	"fucking"	130.1	1994
"Pulp Fiction"	TRUE	"fuck"	130.22	1994
"Pulp Fiction"	TRUE	"fuck"	130.22	1994
"Pulp Fiction"	TRUE	"damn"	130.25	1994
"Pulp Fiction"	TRUE	"goddamn"	130.3	1994
"Pulp Fiction"	TRUE	"motherfucker"	130.9	1994
"Pulp Fiction"	TRUE	"fucking"	131.5	1994
"Pulp Fiction"	TRUE	"shit"	131.57	1994
"Pulp Fiction"	TRUE	"fucking"	131.85	1994
"Pulp Fiction"	TRUE	"fucking"	133.48	1994
"Pulp Fiction"	TRUE	"fucking"	133.55	1994
"Pulp Fiction"	TRUE	"fucking"	133.63	1994
"Pulp Fiction"	TRUE	"motherfuckers"	134	1994
"Pulp Fiction"	TRUE	"shit"	134.05	1994
"Pulp Fiction"	TRUE	"motherfucking"	134.55	1994
"Pulp Fiction"	TRUE	"shit"	134.85	1994
"Pulp Fiction"	TRUE	"shit"	135.35	1994
"Pulp Fiction"	TRUE	"shit"	135.38	1994
"Pulp Fiction"	TRUE	"fucking"	135.47	1994
"Pulp Fiction"	TRUE	"shit"	135.48	1994
"Pulp Fiction"	TRUE	"fucking"	135.77	1994
"Pulp Fiction"	TRUE	"fuck"	135.93	1994
"Pulp Fiction"	TRUE	"shit"	136.6	1994
"Pulp Fiction"	TRUE	"fucking"	136.8	1994
"Pulp Fiction"	TRUE	"fucking"	137.05	1994
"Pulp Fiction"	TRUE	"shit"	137.22	1994
"Pulp Fiction"	TRUE	"fuck"	137.57	1994
"Pulp Fiction"	TRUE	"fucking"	137.93	1994
"Pulp Fiction"	TRUE	"motherfuckers"	138	1994
"Pulp Fiction"	TRUE	"fuck"	138.1	1994
"Pulp Fiction"	TRUE	"fucking"	138.22	1994
"Pulp Fiction"	TRUE	"fuck"	138.23	1994
"Pulp Fiction"	TRUE	"fuck"	138.28	1994
"Pulp Fiction"	TRUE	"fucking"	138.3	1994
"Pulp Fiction"	TRUE	"fucking"	138.33	1994
"Pulp Fiction"	TRUE	"fucking"	138.37	1994
"Pulp Fiction"	TRUE	"fuck"	138.43	1994
"Pulp Fiction"	TRUE	"fucking"	138.48	1994
"Pulp Fiction"	TRUE	"fucking"	138.65	1994
"Pulp Fiction"	TRUE	"fucking"	138.68	1994
"Pulp Fiction"	TRUE	"fuck"	138.87	1994
"Pulp Fiction"	TRUE	"fucking"	139	1994
"Pulp Fiction"	TRUE	"fuck"	139.23	1994
"Pulp Fiction"	TRUE	"fucking"	139.53	1994
"Pulp Fiction"	TRUE	"fucking"	139.6	1994
"Pulp Fiction"	TRUE	"fucking"	139.75	1994
"Pulp Fiction"	TRUE	"fucking"	139.85	1994
"Pulp Fiction"	TRUE	"fucking"	139.97	1994
"Pulp Fiction"	TRUE	"fuck"	140.05	1994
"Pulp Fiction"	TRUE	"shit"	140.72	1994
"Pulp Fiction"	TRUE	"fucking"	141.05	1994
"Pulp Fiction"	TRUE	"fuck"	141.15	1994
"Pulp Fiction"	TRUE	"goddamn"	141.18	1994
"Pulp Fiction"	TRUE	"fucking"	141.43	1994
"Pulp Fiction"	TRUE	"goddamn"	142.23	1994
"Pulp Fiction"	TRUE	"bitch"	142.37	1994
"Pulp Fiction"	TRUE	"bitch"	142.4	1994
"Pulp Fiction"	TRUE	"bitch"	142.42	1994
"Pulp Fiction"	TRUE	"fucking"	142.45	1994
"Pulp Fiction"	TRUE	"bitch"	142.45	1994
"Pulp Fiction"	TRUE	"fucking"	142.5	1994
"Pulp Fiction"	TRUE	"bitch"	142.5	1994
"Pulp Fiction"	TRUE	"motherfuckers"	143.77	1994
"Pulp Fiction"	TRUE	"motherfuckers"	143.8	1994
"Pulp Fiction"	TRUE	"asses"	144.25	1994
"Pulp Fiction"	TRUE	"fucking"	144.27	1994
"Pulp Fiction"	TRUE	"shit"	144.3	1994
"Pulp Fiction"	TRUE	"shit"	144.48	1994
"Pulp Fiction"	TRUE	"ass"	144.53	1994
"Pulp Fiction"	TRUE	"goddamn"	144.82	1994
"Pulp Fiction"	TRUE	"motherfucker"	145.38	1994
"Pulp Fiction"	TRUE	"motherfucker"	145.68	1994
"Pulp Fiction"	TRUE	"fucking"	146.23	1994
"Pulp Fiction"	TRUE	"goddamn"	146.3	1994
"Pulp Fiction"	TRUE	"motherfucking"	146.32	1994
"Pulp Fiction"	TRUE	"fuck"	146.35	1994
"Pulp Fiction"	TRUE	"ass"	146.67	1994
"Pulp Fiction"	TRUE	"shit"	147.43	1994
"Pulp Fiction"	TRUE	"ass"	147.48	1994
"Pulp Fiction"	TRUE	"shit"	147.58	1994
"Pulp Fiction"	TRUE	"motherfucker"	147.6	1994
"Pulp Fiction"	TRUE	"ass"	147.62	1994
"Pulp Fiction"	TRUE	"shit"	147.65	1994
"Pulp Fiction"	TRUE	"ass"	147.9	1994
"Pulp Fiction"	TRUE	"shit"	148.15	1994
"Kill Bill: Vol. 1"	TRUE	"bitch"	7.12	2003
"Kill Bill: Vol. 1"	TRUE	"ass"	8.1	2003
"Kill Bill: Vol. 1"	TRUE	"damn"	8.12	2003
"Kill Bill: Vol. 1"	TRUE	"bitch"	10.45	2003
"Kill Bill: Vol. 1"	TRUE	"shit"	10.5	2003
"Kill Bill: Vol. 1"	TRUE	"fucked"	10.95	2003
"Kill Bill: Vol. 1"	TRUE	"fucked"	10.98	2003
"Kill Bill: Vol. 1"	TRUE	"bitch"	11.87	2003
"Kill Bill: Vol. 1"	TRUE	"goddamn"	12.17	2003
"Kill Bill: Vol. 1"	TRUE	"fucking"	12.17	2003
"Kill Bill: Vol. 1"	TRUE	"bitch"	12.48	2003
"Kill Bill: Vol. 1"	TRUE	"fuck"	13.07	2003
"Kill Bill: Vol. 1"	TRUE	"bitch"	13.08	2003
"Kill Bill: Vol. 1"	TRUE	"shit"	13.13	2003
"Kill Bill: Vol. 1"	TRUE	"motherfucking"	13.18	2003
"Kill Bill: Vol. 1"	TRUE	"ass"	13.18	2003
"Kill Bill: Vol. 1"	TRUE	"motherfucking"	13.28	2003
"Kill Bill: Vol. 1"	TRUE	"bitch"	13.42	2003
"Kill Bill: Vol. 1"	FALSE	NA	13.53	2003
"Kill Bill: Vol. 1"	TRUE	"goddamn"	17.2	2003
"Kill Bill: Vol. 1"	TRUE	"hell"	17.58	2003
"Kill Bill: Vol. 1"	TRUE	"goddamn"	18.02	2003
"Kill Bill: Vol. 1"	TRUE	"shit"	18.07	2003
"Kill Bill: Vol. 1"	TRUE	"goddamn"	19.32	2003
"Kill Bill: Vol. 1"	TRUE	"cocksucker"	19.73	2003
"Kill Bill: Vol. 1"	TRUE	"fuck"	22.93	2003
"Kill Bill: Vol. 1"	TRUE	"shit"	23.4	2003
"Kill Bill: Vol. 1"	TRUE	"shit"	23.45	2003
"Kill Bill: Vol. 1"	TRUE	"fucking"	25.02	2003
"Kill Bill: Vol. 1"	TRUE	"shithead"	25.12	2003
"Kill Bill: Vol. 1"	TRUE	"fuck"	28.03	2003
"Kill Bill: Vol. 1"	TRUE	"cunt"	28.43	2003
"Kill Bill: Vol. 1"	TRUE	"shit"	28.88	2003
"Kill Bill: Vol. 1"	TRUE	"goddamn"	29.37	2003
"Kill Bill: Vol. 1"	FALSE	NA	29.75	2003
"Kill Bill: Vol. 1"	TRUE	"bullshit"	31.07	2003
